,gene_id,disease_count,gene_name,gene_symbol,organism,other_symbols,synonyms
2230,3675,8,,,,,
2231,5310,8,,,,,
2232,56623,8,,,,,
2233,3107,8,,,,,
2234,928,8,,,,,
2235,56729,8,,,,,
2236,3320,8,,,,,
2237,2891,8,,,,,
2238,51733,8,,,,,
2239,6491,8,,,,,
2240,7284,8,,,,,
2241,6281,8,,,,,
2242,7941,8,,,,,
2243,28960,8,,,,,
2244,405,8,,,,,
2245,2898,8,,,,,
2246,27306,8,,,,,
2247,886,8,,,,,
2248,406902,8,,,,,
2249,7373,8,,,,,
2250,7374,8,,,,,
2251,27245,8,,,,,
2252,6649,8,,,,,
2253,2159,8,,,,,
2254,22891,8,,,,,
2255,22897,8,,,,,
2256,23765,8,,,,,
2257,9456,8,,,,,
2258,23767,8,,,,,
2259,2157,8,,,,,
2260,27010,8,,,,,
2261,27089,8,,,,,
2262,3236,8,,,,,
2263,51473,8,,,,,
2264,7296,8,,,,,
2265,5063,8,,,,,
2266,4948,8,,,,,
2267,2678,8,,,,,
2268,152330,8,,,,,
2269,26762,8,,,,,
2270,1630,8,,,,,
2271,5734,8,,,,,
2272,2161,8,,,,,
2273,774,8,,,,,
2274,23461,8,,,,,
2275,55764,8,,,,,
2276,5021,8,,,,,
2277,22827,8,,,,,
2278,23462,8,,,,,
2279,3973,8,,,,,
2280,4308,8,,,,,
2281,3796,8,,,,,
2282,4838,8,,,,,
2283,2558,8,,,,,
2284,5106,7,,,,,
2285,3714,7,,,,,
2286,1234,7,,,,,
2287,51164,7,,,,,
2288,9177,7,,,,,
2289,5578,7,,,,,
2290,51091,7,,,,,
2291,360,7,,,,,
2292,3054,7,,,,,
2293,3579,7,,,,,
2294,255239,7,,,,,
2295,6777,7,,,,,
2296,1152,7,,,,,
2297,1032,7,,,,,
2298,5917,7,,,,,
2299,4311,7,,,,,
2300,3611,7,,,,,
2301,84197,7,,,,,
2302,23636,7,,,,,
2303,3570,7,,,,,
2304,785,7,,,,,
2305,5292,7,,,,,
2306,5311,7,,,,,
2307,3014,7,,,,,
2308,23630,7,,,,,
2309,51025,7,,,,,
2310,85358,7,,,,,
2311,54541,7,,,,,
2312,781,7,,,,,
2313,3562,7,,,,,
2314,10654,7,,,,,
2315,362,7,,,,,
2316,3026,7,,,,,
2317,401,7,,,,,
2318,3735,7,,,,,
2319,712,7,,,,,
2320,8493,7,,,,,
2321,51574,7,,,,,
2322,889,7,,,,,
2323,57096,7,,,,,
2324,3798,7,,,,,
2325,729230,7,,,,,
2326,55129,7,,,,,
2327,7036,7,,,,,
2328,5224,7,,,,,
2329,1192,7,,,,,
2330,2739,7,,,,,
2331,1193,7,,,,,
2332,3394,7,,,,,
2333,815,7,,,,,
2334,5609,7,,,,,
2335,5723,7,,,,,
2336,406988,7,,,,,
2337,2946,7,,,,,
2338,5371,7,,,,,
2339,5731,7,,,,,
2340,38,7,,,,,
2341,2917,7,,,,,
2342,55033,7,,,,,
2343,116442,7,,,,,
2344,4035,7,,,,,
2345,8701,7,,,,,
2346,3312,7,,,,,
2347,10436,7,,,,,
2348,56652,7,,,,,
2349,8787,7,,,,,
2350,284058,7,,,,,
2351,7086,7,,,,,
2352,3832,7,,,,,
2353,7077,7,,,,,
2354,8659,7,,,,,
2355,406,7,,,,,
2356,118429,7,,,,,
2357,1272,7,,,,,
2358,28,7,,,,,
2359,328,7,,,,,
2360,3274,7,,,,,
2361,3857,7,,,,,
2362,8836,7,,,,,
2363,8660,7,,,,,
2364,10468,7,,,,,
2365,2671,7,,,,,
2366,3155,7,,,,,
2367,25923,7,,,,,
2368,3483,7,,,,,
2369,145226,7,,,,,
2370,8434,7,,,,,
2371,10021,7,,,,,
2372,8313,7,,,,,
2373,25953,7,,,,,
2374,7416,7,,,,,
2375,7166,7,,,,,
2376,259232,7,,,,,
2377,579,7,,,,,
2378,3482,7,,,,,
2379,4133,7,,,,,
2380,10919,7,,,,,
2381,415,7,,,,,
2382,30009,7,,,,,
2383,7225,7,,,,,
2384,717,7,,,,,
2385,4153,7,,,,,
2386,9152,7,,,,,
2387,10371,7,,,,,
2388,5256,7,,,,,
2389,409,7,,,,,
2390,1421,7,,,,,
2391,51371,7,,,,,
2392,729920,7,,,,,
2393,8989,7,,,,,
2394,5601,7,,,,,
2395,6999,7,,,,,
2396,10558,7,,,,,
2397,3208,7,,,,,
2398,407029,7,,,,,
2399,1041,7,,,,,
2400,7134,7,,,,,
2401,3938,7,,,,,
2402,6910,7,,,,,
2403,2992,7,,,,,
2404,26291,7,,,,,
2405,10667,7,,,,,
2406,5333,7,,,,,
2407,2621,7,,,,,
2408,3931,7,,,,,
2409,8438,7,,,,,
2410,6915,7,,,,,
2411,6911,7,,,,,
2412,8291,7,,,,,
2413,486,7,,,,,
2414,5978,7,,,,,
2415,633,7,,,,,
2416,80169,7,,,,,
2417,79042,7,,,,,
2418,11009,7,,,,,
2419,2274,7,,,,,
2420,1136,7,,,,,
2421,2246,7,,,,,
2422,9940,7,,,,,
2423,1969,7,,,,,
2424,6277,7,,,,,
2425,9949,7,,,,,
2426,6615,7,,,,,
2427,629,7,,,,,
2428,9731,7,,,,,
2429,113235,7,,,,,
2430,64805,7,,,,,
2431,1555,7,,,,,
2432,4319,7,,,,,
2433,22,7,,,,,
2434,6317,7,,,,,
2435,9333,7,,,,,
2436,640,7,,,,,
2437,114609,7,,,,,
2438,4862,7,,,,,
2439,2010,7,,,,,
2440,2195,7,,,,,
2441,9588,7,,,,,
2442,998,7,,,,,
2443,9321,7,,,,,
2444,4338,7,,,,,
2445,9817,7,,,,,
2446,191,7,,,,,
2447,9928,7,,,,,
2448,939,7,,,,,
2449,6715,7,,,,,
2450,23093,7,,,,,
2451,6452,7,,,,,
2452,10257,7,,,,,
2453,2309,7,,,,,
2454,6446,7,,,,,
2455,1808,7,,,,,
2456,6708,7,,,,,
2457,1767,7,,,,,
2458,23040,7,,,,,
2459,23171,7,,,,,
2460,1816,7,,,,,
2461,4902,7,,,,,
2462,1824,7,,,,,
2463,1902,7,,,,,
2464,9863,7,,,,,
2465,22948,7,,,,,
2466,9440,7,,,,,
2467,6509,7,,,,,
2468,9446,7,,,,,
2469,10111,7,,,,,
2470,6667,7,,,,,
2471,4750,7,,,,,
2472,1508,7,,,,,
2473,4509,7,,,,,
2474,23247,7,,,,,
2475,1650,7,,,,,
2476,9474,7,,,,,
2477,113,7,,,,,
2478,65125,7,,,,,
2479,23443,7,,,,,
2480,2053,7,,,,,
2481,2026,7,,,,,
2482,216,7,,,,,
2483,1592,7,,,,,
2484,9662,7,,,,,
2485,6354,7,,,,,
2486,11154,7,,,,,
2487,51004,7,,,,,
2488,4985,7,,,,,
2489,968,7,,,,,
2490,1589,7,,,,,
2491,1489,7,,,,,
2492,4643,7,,,,,
2493,21,7,,,,,
2494,23533,7,,,,,
2495,5997,7,,,,,
2496,2149,7,,,,,
2497,22880,6,,,,,
2498,1859,6,,,,,
2499,338442,6,,,,,
2500,5297,6,,,,,
2501,64327,6,,,,,
2502,476,6,,,,,
2503,7112,6,,,,,
2504,406985,6,,,,,
2505,406989,6,,,,,
2506,3398,6,,,,,
2507,2694,6,,,,,
2508,269,6,,,,,
2509,5294,6,,,,,
2510,2998,6,,,,,
2511,5147,6,,,,,
2512,26873,6,,,,,
2513,3892,6,,,,,
2514,7295,6,,,,,
2515,1654,6,,,,,
2516,4504,6,,,,,
2517,3816,6,,,,,
2518,406920,6,,,,,
2519,623,6,,,,,
2520,100144748,6,,,,,
2521,114,6,,,,,
2522,57084,6,,,,,
2523,3889,6,,,,,
2524,29949,6,,,,,
2525,6355,6,,,,,
2526,55193,6,,,,,
2527,6640,6,,,,,
2528,55145,6,,,,,
2529,7035,6,,,,,
2530,406938,6,,,,,
2531,55172,6,,,,,
2532,6208,6,,,,,
2533,22856,6,,,,,
2534,2078,6,,,,,
2535,22861,6,,,,,
2536,7292,6,,,,,
2537,3925,6,,,,,
2538,268,6,,,,,
2539,267012,6,,,,,
2540,5732,6,,,,,
2541,5733,6,,,,,
2542,407040,6,,,,,
2543,9021,6,,,,,
2544,407042,6,,,,,
2545,8452,6,,,,,
2546,344,6,,,,,
2547,8564,6,,,,,
2548,1670,6,,,,,
2549,57465,6,,,,,
2550,9419,6,,,,,
2551,1203,6,,,,,
2552,10747,6,,,,,
2553,1175,6,,,,,
2554,5069,6,,,,,
2555,347,6,,,,,
2556,5268,6,,,,,
2557,844,6,,,,,
2558,51324,6,,,,,
2559,825,6,,,,,
2560,7341,6,,,,,
2561,231,6,,,,,
2562,4087,6,,,,,
2563,10559,6,,,,,
2564,966,6,,,,,
2565,1003,6,,,,,
2566,55036,6,,,,,
2567,407007,6,,,,,
2568,2672,6,,,,,
2569,84634,6,,,,,
2570,3887,6,,,,,
2571,11113,6,,,,,
2572,79823,6,,,,,
2573,9681,6,,,,,
2574,8988,6,,,,,
2575,3783,6,,,,,
2576,6369,6,,,,,
2577,407034,6,,,,,
2578,22953,6,,,,,
2579,80025,6,,,,,
2580,514,6,,,,,
2581,9,6,,,,,
2582,7430,6,,,,,
2583,54949,6,,,,,
2584,7177,6,,,,,
2585,3065,6,,,,,
2586,3431,6,,,,,
2587,3357,6,,,,,
2588,6566,6,,,,,
2589,27247,6,,,,,
2590,10528,6,,,,,
2591,1581,6,,,,,
2592,3176,6,,,,,
2593,9582,6,,,,,
2594,1072,6,,,,,
2595,2893,6,,,,,
2596,721,6,,,,,
2597,3955,6,,,,,
2598,158326,6,,,,,
2599,468,6,,,,,
2600,287,6,,,,,
2601,113189,6,,,,,
2602,3199,6,,,,,
2603,7534,6,,,,,
2604,5329,6,,,,,
2605,116519,6,,,,,
2606,5037,6,,,,,
2607,221037,6,,,,,
2608,5332,6,,,,,
2609,8328,6,,,,,
2610,2972,6,,,,,
2611,726,6,,,,,
2612,3198,6,,,,,
2613,8694,6,,,,,
2614,6399,6,,,,,
2615,5027,6,,,,,
2616,28962,6,,,,,
2617,865,6,,,,,
2618,79797,6,,,,,
2619,1576,6,,,,,
2620,6330,6,,,,,
2621,2180,6,,,,,
2622,10459,6,,,,,
2623,56172,6,,,,,
2624,2913,6,,,,,
2625,137814,6,,,,,
2626,2914,6,,,,,
2627,10134,6,,,,,
2628,3149,6,,,,,
2629,9611,6,,,,,
2630,4653,6,,,,,
2631,8639,6,,,,,
2632,3158,6,,,,,
2633,8526,6,,,,,
2634,8678,6,,,,,
2635,2899,6,,,,,
2636,1081,6,,,,,
2637,6319,6,,,,,
2638,285590,6,,,,,
2639,4604,6,,,,,
2640,635,6,,,,,
2641,153090,6,,,,,
2642,1634,6,,,,,
2643,11222,6,,,,,
2644,2259,6,,,,,
2645,55280,6,,,,,
2646,6247,6,,,,,
2647,5697,6,,,,,
2648,3308,6,,,,,
2649,9771,6,,,,,
2650,9775,6,,,,,
2651,64170,6,,,,,
2652,57016,6,,,,,
2653,7130,6,,,,,
2654,57030,6,,,,,
2655,3340,6,,,,,
2656,5052,6,,,,,
2657,29899,6,,,,,
2658,22802,6,,,,,
2659,79809,6,,,,,
2660,6422,6,,,,,
2661,2912,6,,,,,
2662,27286,6,,,,,
2663,406903,6,,,,,
2664,1123,6,,,,,
2665,3855,6,,,,,
2666,1540,6,,,,,
2667,1393,6,,,,,
2668,2214,6,,,,,
2669,8777,6,,,,,
2670,53335,6,,,,,
2671,284403,6,,,,,
2672,55997,6,,,,,
2673,8625,6,,,,,
2674,7471,6,,,,,
2675,88,6,,,,,
2676,50507,6,,,,,
2677,283120,6,,,,,
2678,81693,6,,,,,
2679,63895,6,,,,,
2680,282808,6,,,,,
2681,1288,6,,,,,
2682,51660,6,,,,,
2683,4891,6,,,,,
2684,7138,6,,,,,
2685,1965,6,,,,,
2686,4942,6,,,,,
2687,768,6,,,,,
2688,10771,6,,,,,
2689,5530,6,,,,,
2690,378938,6,,,,,
2691,3053,6,,,,,
2692,5478,6,,,,,
2693,239,6,,,,,
2694,84152,6,,,,,
2695,594857,6,,,,,
2696,648,6,,,,,
2697,7879,6,,,,,
2698,51305,6,,,,,
2699,4192,6,,,,,
2700,1512,6,,,,,
2701,9364,6,,,,,
2702,1761,6,,,,,
2703,10599,6,,,,,
2704,5092,6,,,,,
2705,1745,6,,,,,
2706,4317,6,,,,,
2707,3673,6,,,,,
2708,2555,6,,,,,
2709,23204,6,,,,,
2710,6768,6,,,,,
2711,54344,6,,,,,
2712,607,6,,,,,
2713,25778,6,,,,,
2714,3613,6,,,,,
2715,682,6,,,,,
2716,6731,6,,,,,
2717,6770,6,,,,,
2718,3684,6,,,,,
2719,6092,6,,,,,
2720,60675,6,,,,,
2721,3665,6,,,,,
2722,5784,6,,,,,
2723,5816,6,,,,,
2724,11151,6,,,,,
2725,3587,6,,,,,
2726,5994,6,,,,,
2727,4887,6,,,,,
2728,3703,6,,,,,
2729,1232,6,,,,,
2730,4804,6,,,,,
2731,6872,6,,,,,
2732,9380,6,,,,,
2733,50944,6,,,,,
2734,8013,6,,,,,
2735,3670,6,,,,,
2736,51129,6,,,,,
2737,80326,6,,,,,
2738,60529,6,,,,,
2739,54768,6,,,,,
2740,348980,6,,,,,
2741,2560,6,,,,,
2742,4881,6,,,,,
2743,5774,6,,,,,
2744,1233,6,,,,,
2745,1729,6,,,,,
2746,90865,6,,,,,
2747,4170,6,,,,,
2748,1747,6,,,,,
2749,6853,6,,,,,
2750,5837,6,,,,,
2751,10049,6,,,,,
2752,1066,6,,,,,
2753,50937,6,,,,,
2754,3659,6,,,,,
2755,23607,6,,,,,
2756,7850,6,,,,,
2757,10300,6,,,,,
2758,5993,6,,,,,
2759,5078,6,,,,,
2760,4217,6,,,,,
2761,10329,6,,,,,
2762,54386,6,,,,,
2763,23218,6,,,,,
2764,91252,6,,,,,
2765,23274,6,,,,,
2766,170302,6,,,,,
2767,8092,6,,,,,
2768,10309,6,,,,,
2769,9368,6,,,,,
2770,64802,6,,,,,
2771,3490,6,,,,,
2772,1116,6,,,,,
2773,7804,6,,,,,
2774,783,6,,,,,
2775,23229,6,,,,,
2776,199,5,,,,,
2777,10367,5,,,,,
2778,221895,5,,,,,
2779,4200,5,,,,,
2780,10533,5,,,,,
2781,5685,5,,,,,
2782,8407,5,,,,,
2783,23451,5,,,,,
2784,55325,5,,,,,
2785,6844,5,,,,,
2786,9547,5,,,,,
2787,1296,5,,,,,
2788,6280,5,,,,,
2789,6049,5,,,,,
2790,6583,5,,,,,
2791,387129,5,,,,,
2792,79158,5,,,,,
2793,3588,5,,,,,
2794,5335,5,,,,,
2795,2550,5,,,,,
2796,6279,5,,,,,
2797,91752,5,,,,,
2798,3299,5,,,,,
2799,6253,5,,,,,
2800,8837,5,,,,,
2801,977,5,,,,,
2802,2559,5,,,,,
2803,84879,5,,,,,
2804,2774,5,,,,,
2805,2773,5,,,,,
2806,3305,5,,,,,
2807,816,5,,,,,
2808,840,5,,,,,
2809,1135,5,,,,,
2810,1404,5,,,,,
2811,23299,5,,,,,
2812,2746,5,,,,,
2813,80781,5,,,,,
2814,5999,5,,,,,
2815,5996,5,,,,,
2816,55717,5,,,,,
2817,6256,5,,,,,
2818,255738,5,,,,,
2819,9235,5,,,,,
2820,79188,5,,,,,
2821,6620,5,,,,,
2822,5168,5,,,,,
2823,953,5,,,,,
2824,10611,5,,,,,
2825,9619,5,,,,,
2826,128674,5,,,,,
2827,4194,5,,,,,
2828,4869,5,,,,,
2829,28234,5,,,,,
2830,7201,5,,,,,
2831,654,5,,,,,
2832,6783,5,,,,,
2833,11234,5,,,,,
2834,2819,5,,,,,
2835,2815,5,,,,,
2836,4190,5,,,,,
2837,54584,5,,,,,
2838,11133,5,,,,,
2839,8795,5,,,,,
2840,23334,5,,,,,
2841,10841,5,,,,,
2842,54507,5,,,,,
2843,5563,5,,,,,
2844,7103,5,,,,,
2845,2192,5,,,,,
2846,51098,5,,,,,
2847,9332,5,,,,,
2848,5196,5,,,,,
2849,2900,5,,,,,
2850,9211,5,,,,,
2851,563,5,,,,,
2852,3700,5,,,,,
2853,3122,5,,,,,
2854,63976,5,,,,,
2855,11253,5,,,,,
2856,3617,5,,,,,
2857,11167,5,,,,,
2858,3164,5,,,,,
2859,2009,5,,,,,
2860,2897,5,,,,,
2861,4004,5,,,,,
2862,5901,5,,,,,
2863,6817,5,,,,,
2864,3621,5,,,,,
2865,5318,5,,,,,
2866,23395,5,,,,,
2867,8204,5,,,,,
2868,4284,5,,,,,
2869,3697,5,,,,,
2870,241,5,,,,,
2871,1073,5,,,,,
2872,1495,5,,,,,
2873,4599,5,,,,,
2874,29119,5,,,,,
2875,8648,5,,,,,
2876,1577,5,,,,,
2877,8651,5,,,,,
2878,84100,5,,,,,
2879,1051,5,,,,,
2880,1375,5,,,,,
2881,5019,5,,,,,
2882,3126,5,,,,,
2883,5315,5,,,,,
2884,4602,5,,,,,
2885,10161,5,,,,,
2886,2012,5,,,,,
2887,4595,5,,,,,
2888,10457,5,,,,,
2889,23396,5,,,,,
2890,9200,5,,,,,
2891,3956,5,,,,,
2892,11136,5,,,,,
2893,51135,5,,,,,
2894,3195,5,,,,,
2895,2334,5,,,,,
2896,8848,5,,,,,
2897,23327,5,,,,,
2898,6755,5,,,,,
2899,56616,5,,,,,
2900,9563,5,,,,,
2901,9987,5,,,,,
2902,11023,5,,,,,
2903,9562,5,,,,,
2904,23317,5,,,,,
2905,60468,5,,,,,
2906,9314,5,,,,,
2907,5174,5,,,,,
2908,64067,5,,,,,
2909,2150,5,,,,,
2910,4973,5,,,,,
2911,3211,5,,,,,
2912,84159,5,,,,,
2913,6546,5,,,,,
2914,11322,5,,,,,
2915,822,5,,,,,
2916,1052,5,,,,,
2917,2019,5,,,,,
2918,361,5,,,,,
2919,78989,5,,,,,
2920,55605,5,,,,,
2921,5187,5,,,,,
2922,2886,5,,,,,
2923,10522,5,,,,,
2924,3704,5,,,,,
2925,6789,5,,,,,
2926,8506,5,,,,,
2927,4953,5,,,,,
2928,5611,5,,,,,
2929,2875,5,,,,,
2930,55507,5,,,,,
2931,10451,5,,,,,
2932,83990,5,,,,,
2933,131,5,,,,,
2934,3600,5,,,,,
2935,2938,5,,,,,
2936,5652,5,,,,,
2937,873,5,,,,,
2938,150094,5,,,,,
2939,7283,5,,,,,
2940,916,5,,,,,
2941,58484,5,,,,,
2942,5139,5,,,,,
2943,9376,5,,,,,
2944,10631,5,,,,,
2945,259266,5,,,,,
2946,644,5,,,,,
2947,2664,5,,,,,
2948,4907,5,,,,,
2949,9427,5,,,,,
2950,5141,5,,,,,
2951,26585,5,,,,,
2952,152,5,,,,,
2953,1827,5,,,,,
2954,57282,5,,,,,
2955,26525,5,,,,,
2956,669,5,,,,,
2957,57412,5,,,,,
2958,1615,5,,,,,
2959,731,5,,,,,
2960,6442,5,,,,,
2961,6095,5,,,,,
2962,10587,5,,,,,
2963,10295,5,,,,,
2964,6443,5,,,,,
2965,9294,5,,,,,
2966,9104,5,,,,,
2967,1843,5,,,,,
2968,1158,5,,,,,
2969,4070,5,,,,,
2970,50617,5,,,,,
2971,1267,5,,,,,
2972,100303453,5,,,,,
2973,3400,5,,,,,
2974,100507056,5,,,,,
2975,51251,5,,,,,
2976,5420,5,,,,,
2977,7905,5,,,,,
2978,25886,5,,,,,
2979,1524,5,,,,,
2980,3078,5,,,,,
2981,8000,5,,,,,
2982,6470,5,,,,,
2983,898,5,,,,,
2984,5789,5,,,,,
2985,10125,5,,,,,
2986,85480,5,,,,,
2987,25914,5,,,,,
2988,6524,5,,,,,
2989,10481,5,,,,,
2990,10586,5,,,,,
2991,265,5,,,,,
2992,23028,5,,,,,
2993,64478,5,,,,,
2994,6517,5,,,,,
2995,3061,5,,,,,
2996,1441,5,,,,,
2997,54106,5,,,,,
2998,347733,5,,,,,
2999,306,5,,,,,
3000,4987,5,,,,,
3001,51314,5,,,,,
3002,92667,5,,,,,
3003,8553,5,,,,,
3004,7417,5,,,,,
3005,3489,5,,,,,
3006,57582,5,,,,,
3007,7349,5,,,,,
3008,3678,5,,,,,
3009,2040,5,,,,,
3010,1143,5,,,,,
3011,6909,5,,,,,
3012,10253,5,,,,,
3013,780,5,,,,,
3014,6900,5,,,,,
3015,6721,5,,,,,
3016,1000,5,,,,,
3017,3746,5,,,,,
3018,442905,5,,,,,
3019,6876,5,,,,,
3020,407041,5,,,,,
3021,688,5,,,,,
3022,1056,5,,,,,
3023,10911,5,,,,,
3024,54765,5,,,,,
3025,26022,5,,,,,
3026,7425,5,,,,,
3027,54894,5,,,,,
3028,574506,5,,,,,
3029,407056,5,,,,,
3030,5966,5,,,,,
3031,732,5,,,,,
3032,1142,5,,,,,
3033,4074,5,,,,,
3034,9415,5,,,,,
3035,3910,5,,,,,
3036,4321,5,,,,,
3037,7424,5,,,,,
3038,6376,5,,,,,
3039,57502,5,,,,,
3040,573,5,,,,,
3041,59272,5,,,,,
3042,1414,5,,,,,
3043,8898,5,,,,,
3044,4923,5,,,,,
3045,406913,5,,,,,
3046,7480,5,,,,,
3047,3352,5,,,,,
3048,8419,5,,,,,
3049,525,5,,,,,
3050,9149,5,,,,,
3051,5307,5,,,,,
3052,1407,5,,,,,
3053,3554,5,,,,,
3054,1270,5,,,,,
3055,81567,5,,,,,
3056,85458,5,,,,,
3057,3361,5,,,,,
3058,3362,5,,,,,
3059,64241,5,,,,,
3060,3932,5,,,,,
3061,406999,5,,,,,
3062,4618,5,,,,,
3063,4155,5,,,,,
3064,1740,5,,,,,
3065,4162,5,,,,,
3066,887,5,,,,,
3067,5947,5,,,,,
3068,5836,5,,,,,
3069,10014,5,,,,,
3070,3726,5,,,,,
3071,570,5,,,,,
3072,55240,5,,,,,
3073,8854,5,,,,,
3074,2735,5,,,,,
3075,57007,5,,,,,
3076,384,5,,,,,
3077,7050,5,,,,,
3078,84839,5,,,,,
3079,1734,5,,,,,
3080,1121,5,,,,,
3081,4522,5,,,,,
3082,808,5,,,,,
3083,2916,5,,,,,
3084,9308,5,,,,,
3085,3727,5,,,,,
3086,2730,5,,,,,
3087,11281,5,,,,,
3088,5940,5,,,,,
3089,366,5,,,,,
3090,9248,5,,,,,
3091,23245,5,,,,,
3092,27034,5,,,,,
3093,23493,5,,,,,
3094,506,5,,,,,
3095,9132,5,,,,,
3096,8287,5,,,,,
3097,6778,5,,,,,
3098,93664,5,,,,,
3099,4760,5,,,,,
3100,406984,5,,,,,
3101,3891,5,,,,,
3102,150684,5,,,,,
3103,5257,5,,,,,
3104,2322,5,,,,,
3105,1413,5,,,,,
3106,5008,5,,,,,
3107,1749,5,,,,,
3108,7293,5,,,,,
3109,270,5,,,,,
3110,4909,5,,,,,
3111,5806,5,,,,,
3112,27063,5,,,,,
3113,23237,5,,,,,
3114,7356,5,,,,,
3115,406959,5,,,,,
3116,84735,5,,,,,
3117,492,5,,,,,
3118,1128,5,,,,,
3119,406947,5,,,,,
3120,6198,5,,,,,
3121,771,5,,,,,
3122,10318,5,,,,,
3123,1314,4,,,,,
3124,4855,4,,,,,
3125,639,4,,,,,
3126,161742,4,,,,,
3127,2027,4,,,,,
3128,5568,4,,,,,
3129,3662,4,,,,,
3130,55650,4,,,,,
3131,969,4,,,,,
3132,30835,4,,,,,
3133,4646,4,,,,,
3134,203,4,,,,,
3135,10735,4,,,,,
3136,7185,4,,,,,
3137,10628,4,,,,,
3138,1326,4,,,,,
3139,123016,4,,,,,
3140,2035,4,,,,,
3141,84059,4,,,,,
3142,6498,4,,,,,
3143,1109,4,,,,,
3144,2034,4,,,,,
3145,54443,4,,,,,
3146,10075,4,,,,,
3147,31,4,,,,,
3148,1622,4,,,,,
3149,7409,4,,,,,
3150,10135,4,,,,,
3151,79644,4,,,,,
3152,9700,4,,,,,
3153,10549,4,,,,,
3154,54739,4,,,,,
3155,3745,4,,,,,
3156,340024,4,,,,,
3157,83932,4,,,,,
3158,3397,4,,,,,
3159,55084,4,,,,,
3160,4913,4,,,,,
3161,5367,4,,,,,
3162,2038,4,,,,,
3163,53630,4,,,,,
3164,338917,4,,,,,
3165,84676,4,,,,,
3166,354,4,,,,,
3167,1901,4,,,,,
3168,11197,4,,,,,
3169,65266,4,,,,,
3170,5360,4,,,,,
3171,4745,4,,,,,
3172,112,4,,,,,
3173,118856,4,,,,,
3174,3547,4,,,,,
3175,83552,4,,,,,
3176,4880,4,,,,,
3177,3551,4,,,,,
3178,3818,4,,,,,
3179,3732,4,,,,,
3180,646960,4,,,,,
3181,84627,4,,,,,
3182,8462,4,,,,,
3183,9907,4,,,,,
3184,4897,4,,,,,
3185,9901,4,,,,,
3186,8379,4,,,,,
3187,126,4,,,,,
3188,6511,4,,,,,
3189,10568,4,,,,,
3190,1690,4,,,,,
3191,54829,4,,,,,
3192,10666,4,,,,,
3193,79659,4,,,,,
3194,54862,4,,,,,
3195,11178,4,,,,,
3196,5406,4,,,,,
3197,345611,4,,,,,
3198,1769,4,,,,,
3199,84466,4,,,,,
3200,120227,4,,,,,
3201,83706,4,,,,,
3202,8431,4,,,,,
3203,3514,4,,,,,
3204,120,4,,,,,
3205,8456,4,,,,,
3206,1831,4,,,,,
3207,9869,4,,,,,
3208,5502,4,,,,,
3209,337,4,,,,,
3210,552,4,,,,,
3211,3133,4,,,,,
3212,6502,4,,,,,
3213,3231,4,,,,,
3214,3229,4,,,,,
3215,1053,4,,,,,
3216,554210,4,,,,,
3217,79783,4,,,,,
3218,64072,4,,,,,
3219,3205,4,,,,,
3220,4831,4,,,,,
3221,3200,4,,,,,
3222,9963,4,,,,,
3223,7257,4,,,,,
3224,5550,4,,,,,
3225,79784,4,,,,,
3226,169792,4,,,,,
3227,3709,4,,,,,
3228,171023,4,,,,,
3229,55534,4,,,,,
3230,972,4,,,,,
3231,200879,4,,,,,
3232,831,4,,,,,
3233,3624,4,,,,,
3234,54503,4,,,,,
3235,7385,4,,,,,
3236,6555,4,,,,,
3237,3632,4,,,,,
3238,10616,4,,,,,
3239,84947,4,,,,,
3240,1978,4,,,,,
3241,1013,4,,,,,
3242,325,4,,,,,
3243,1735,4,,,,,
3244,6423,4,,,,,
3245,4734,4,,,,,
3246,1733,4,,,,,
3247,5460,4,,,,,
3248,64218,4,,,,,
3249,3839,4,,,,,
3250,794,4,,,,,
3251,64175,4,,,,,
3252,100048912,4,,,,,
3253,1948,4,,,,,
3254,128178,4,,,,,
3255,83959,4,,,,,
3256,10537,4,,,,,
3257,5345,4,,,,,
3258,3851,4,,,,,
3259,1180,4,,,,,
3260,1960,4,,,,,
3261,6536,4,,,,,
3262,329,4,,,,,
3263,11127,4,,,,,
3264,6540,4,,,,,
3265,3263,4,,,,,
3266,8492,4,,,,,
3267,5533,4,,,,,
3268,7367,4,,,,,
3269,220,4,,,,,
3270,203859,4,,,,,
3271,2700,4,,,,,
3272,574434,4,,,,,
3273,574413,4,,,,,
3274,407033,4,,,,,
3275,50674,4,,,,,
3276,10411,4,,,,,
3277,1005,4,,,,,
3278,1429,4,,,,,
3279,407021,4,,,,,
3280,1520,4,,,,,
3281,26610,4,,,,,
3282,5740,4,,,,,
3283,266727,4,,,,,
3284,57379,4,,,,,
3285,57369,4,,,,,
3286,22943,4,,,,,
3287,1523,4,,,,,
3288,9444,4,,,,,
3289,407006,4,,,,,
3290,51477,4,,,,,
3291,1431,4,,,,,
3292,4481,4,,,,,
3293,4478,4,,,,,
3294,57492,4,,,,,
3295,57545,4,,,,,
3296,9060,4,,,,,
3297,26249,4,,,,,
3298,57526,4,,,,,
3299,10999,4,,,,,
3300,57505,4,,,,,
3301,9048,4,,,,,
3302,408,4,,,,,
3303,407975,4,,,,,
3304,151648,4,,,,,
3305,4437,4,,,,,
3306,444,4,,,,,
3307,51339,4,,,,,
3308,23043,4,,,,,
3309,26353,4,,,,,
3310,942,4,,,,,
3311,407053,4,,,,,
